year,disease_code,disease_name,category,age_group,age_numeric,sex,deaths,log_deaths
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,60 to under 65 years,62.5,Female,656,2.8169038393756605
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,65 to under 70 years,67.5,Male,2985,3.4749443354653877
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,65 to under 70 years,67.5,Female,975,2.989004615698537
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,70 to under 75 years,72.5,Male,3291,3.5173278822943734
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,70 to under 75 years,72.5,Female,1445,3.1598678470925665
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,75 to under 80 years,77.5,Male,3111,3.4929000111087034
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,75 to under 80 years,77.5,Female,1761,3.245759355967277
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,80 to under 85 years,82.5,Male,4660,3.66838591669
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,80 to under 85 years,82.5,Female,3511,3.545430829465351
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,85 years and over,90.0,Male,6614,3.820464190577684
2023,TDU-07201,Acute or subsequent myocardial infarction,Circulatory,85 years and over,90.0,Female,8385,3.9235030669421045
2023,TDU-073,Other forms of heart disease,Circulatory,under 1 year,0.5,Male,11,1.0413926851582251
2023,TDU-073,Other forms of heart disease,Circulatory,under 1 year,0.5,Female,7,0.8450980400142568
2023,TDU-073,Other forms of heart disease,Circulatory,1 to under 15 years,8.0,Male,15,1.1760912590556813
2023,TDU-073,Other forms of heart disease,Circulatory,1 to under 15 years,8.0,Female,9,0.9542425094393249
2023,TDU-073,Other forms of heart disease,Circulatory,15 to under 20 years,17.5,Male,16,1.2041199826559248
2023,TDU-073,Other forms of heart disease,Circulatory,15 to under 20 years,17.5,Female,5,0.6989700043360189
2023,TDU-073,Other forms of heart disease,Circulatory,20 to under 25 years,22.5,Male,14,1.146128035678238
2023,TDU-073,Other forms of heart disease,Circulatory,20 to under 25 years,22.5,Female,10,1.0
2023,TDU-073,Other forms of heart disease,Circulatory,25 to under 30 years,27.5,Male,18,1.255272505103306
2023,TDU-073,Other forms of heart disease,Circulatory,25 to under 30 years,27.5,Female,7,0.8450980400142568
2023,TDU-073,Other forms of heart disease,Circulatory,30 to under 35 years,32.5,Male,51,1.7075701760979363
2023,TDU-073,Other forms of heart disease,Circulatory,30 to under 35 years,32.5,Female,20,1.3010299956639813
2023,TDU-073,Other forms of heart disease,Circulatory,35 to under 40 years,37.5,Male,81,1.9084850188786497
2023,TDU-073,Other forms of heart disease,Circulatory,35 to under 40 years,37.5,Female,33,1.5185139398778875
2023,TDU-073,Other forms of heart disease,Circulatory,40 to under 45 years,42.5,Male,142,2.1522883443830563
2023,TDU-073,Other forms of heart disease,Circulatory,40 to under 45 years,42.5,Female,56,1.7481880270062005
2023,TDU-073,Other forms of heart disease,Circulatory,45 to under 50 years,47.5,Male,237,2.374748346010104
2023,TDU-073,Other forms of heart disease,Circulatory,45 to under 50 years,47.5,Female,69,1.8388490907372552
2023,TDU-073,Other forms of heart disease,Circulatory,50 to under 55 years,52.5,Male,381,2.5809249756756194
2023,TDU-073,Other forms of heart disease,Circulatory,50 to under 55 years,52.5,Female,114,2.0569048513364727
2023,TDU-073,Other forms of heart disease,Circulatory,55 to under 60 years,57.5,Male,829,2.9185545305502734
2023,TDU-073,Other forms of heart disease,Circulatory,55 to under 60 years,57.5,Female,291,2.4638929889859074
2023,TDU-073,Other forms of heart disease,Circulatory,60 to under 65 years,62.5,Male,1289,3.110252917353403
2023,TDU-073,Other forms of heart disease,Circulatory,60 to under 65 years,62.5,Female,454,2.6570558528571038
2023,TDU-073,Other forms of heart disease,Circulatory,65 to under 70 years,67.5,Male,1800,3.255272505103306
2023,TDU-073,Other forms of heart disease,Circulatory,65 to under 70 years,67.5,Female,874,2.941511432634403
2023,TDU-073,Other forms of heart disease,Circulatory,70 to under 75 years,72.5,Male,2611,3.4168068718229443
2023,TDU-073,Other forms of heart disease,Circulatory,70 to under 75 years,72.5,Female,1624,3.2105860249051563
2023,TDU-073,Other forms of heart disease,Circulatory,75 to under 80 years,77.5,Male,3333,3.52283531366053
2023,TDU-073,Other forms of heart disease,Circulatory,75 to under 80 years,77.5,Female,2826,3.45117215751254
2023,TDU-073,Other forms of heart disease,Circulatory,80 to under 85 years,82.5,Male,6965,3.8429211207599825
2023,TDU-073,Other forms of heart disease,Circulatory,80 to under 85 years,82.5,Female,7878,3.896415976473123
2023,TDU-073,Other forms of heart disease,Circulatory,85 years and over,90.0,Male,16483,4.217036258627626
2023,TDU-073,Other forms of heart disease,Circulatory,85 years and over,90.0,Female,32206,4.507936788594845
2023,TDU-074,Other diseases of endocardium,Circulatory,20 to under 25 years,22.5,Male,4,0.6020599913279624
2023,TDU-074,Other diseases of endocardium,Circulatory,25 to under 30 years,27.5,Male,5,0.6989700043360189
2023,TDU-074,Other diseases of endocardium,Circulatory,30 to under 35 years,32.5,Male,15,1.1760912590556813
2023,TDU-074,Other diseases of endocardium,Circulatory,35 to under 40 years,37.5,Male,13,1.1139433523068367
2023,TDU-074,Other diseases of endocardium,Circulatory,35 to under 40 years,37.5,Female,3,0.47712125471966244
2023,TDU-074,Other diseases of endocardium,Circulatory,40 to under 45 years,42.5,Male,17,1.2304489213782739
2023,TDU-074,Other diseases of endocardium,Circulatory,40 to under 45 years,42.5,Female,8,0.9030899869919435
2023,TDU-074,Other diseases of endocardium,Circulatory,45 to under 50 years,47.5,Male,47,1.6720978579357175
2023,TDU-074,Other diseases of endocardium,Circulatory,45 to under 50 years,47.5,Female,10,1.0
2023,TDU-074,Other diseases of endocardium,Circulatory,50 to under 55 years,52.5,Male,75,1.8750612633917
2023,TDU-074,Other diseases of endocardium,Circulatory,50 to under 55 years,52.5,Female,25,1.3979400086720377
2023,TDU-074,Other diseases of endocardium,Circulatory,55 to under 60 years,57.5,Male,147,2.167317334748176
2023,TDU-074,Other diseases of endocardium,Circulatory,55 to under 60 years,57.5,Female,54,1.7323937598229686
2023,TDU-074,Other diseases of endocardium,Circulatory,60 to under 65 years,62.5,Male,242,2.383815365980431
2023,TDU-074,Other diseases of endocardium,Circulatory,60 to under 65 years,62.5,Female,107,2.0293837776852097
2023,TDU-074,Other diseases of endocardium,Circulatory,65 to under 70 years,67.5,Male,394,2.595496221825574
2023,TDU-074,Other diseases of endocardium,Circulatory,65 to under 70 years,67.5,Female,175,2.2430380486862944
2023,TDU-074,Other diseases of endocardium,Circulatory,70 to under 75 years,72.5,Male,609,2.784617292632875
2023,TDU-074,Other diseases of endocardium,Circulatory,70 to under 75 years,72.5,Female,314,2.496929648073215
2023,TDU-074,Other diseases of endocardium,Circulatory,75 to under 80 years,77.5,Male,776,2.8898617212581885
2023,TDU-074,Other diseases of endocardium,Circulatory,75 to under 80 years,77.5,Female,533,2.7267272090265724
2023,TDU-074,Other diseases of endocardium,Circulatory,80 to under 85 years,82.5,Male,1602,3.204662511748219
2023,TDU-074,Other diseases of endocardium,Circulatory,80 to under 85 years,82.5,Female,1598,3.2035767749779724
2023,TDU-074,Other diseases of endocardium,Circulatory,85 years and over,90.0,Male,3364,3.5268559871258747
2023,TDU-074,Other diseases of endocardium,Circulatory,85 years and over,90.0,Female,6213,3.793301353613115
2023,TDU-075,Cerebrovascular diseases,Circulatory,1 to under 15 years,8.0,Male,5,0.6989700043360189
2023,TDU-075,Cerebrovascular diseases,Circulatory,1 to under 15 years,8.0,Female,4,0.6020599913279624
2023,TDU-075,Cerebrovascular diseases,Circulatory,15 to under 20 years,17.5,Female,4,0.6020599913279624
2023,TDU-075,Cerebrovascular diseases,Circulatory,20 to under 25 years,22.5,Male,10,1.0
2023,TDU-075,Cerebrovascular diseases,Circulatory,20 to under 25 years,22.5,Female,3,0.47712125471966244
2023,TDU-075,Cerebrovascular diseases,Circulatory,25 to under 30 years,27.5,Male,9,0.9542425094393249
2023,TDU-075,Cerebrovascular diseases,Circulatory,25 to under 30 years,27.5,Female,7,0.8450980400142568
2023,TDU-075,Cerebrovascular diseases,Circulatory,30 to under 35 years,32.5,Male,26,1.414973347970818
2023,TDU-075,Cerebrovascular diseases,Circulatory,30 to under 35 years,32.5,Female,19,1.2787536009528289
2023,TDU-075,Cerebrovascular diseases,Circulatory,35 to under 40 years,37.5,Male,56,1.7481880270062005
2023,TDU-075,Cerebrovascular diseases,Circulatory,35 to under 40 years,37.5,Female,35,1.5440680443502757
2023,TDU-075,Cerebrovascular diseases,Circulatory,40 to under 45 years,42.5,Male,97,1.9867717342662448
2023,TDU-075,Cerebrovascular diseases,Circulatory,40 to under 45 years,42.5,Female,68,1.8325089127062364
2023,TDU-075,Cerebrovascular diseases,Circulatory,45 to under 50 years,47.5,Male,187,2.271841606536499
2023,TDU-075,Cerebrovascular diseases,Circulatory,45 to under 50 years,47.5,Female,103,2.012837224705172
2023,TDU-075,Cerebrovascular diseases,Circulatory,50 to under 55 years,52.5,Male,299,2.4756711883244296
2023,TDU-075,Cerebrovascular diseases,Circulatory,50 to under 55 years,52.5,Female,214,2.330413773349191
2023,TDU-075,Cerebrovascular diseases,Circulatory,55 to under 60 years,57.5,Male,675,2.829303772831025
2023,TDU-075,Cerebrovascular diseases,Circulatory,55 to under 60 years,57.5,Female,407,2.60959440922522
2023,TDU-075,Cerebrovascular diseases,Circulatory,60 to under 65 years,62.5,Male,1184,3.073351702386901
2023,TDU-075,Cerebrovascular diseases,Circulatory,60 to under 65 years,62.5,Female,711,2.851869600729766
2023,TDU-075,Cerebrovascular diseases,Circulatory,65 to under 70 years,67.5,Male,1814,3.2586372827240764
2023,TDU-075,Cerebrovascular diseases,Circulatory,65 to under 70 years,67.5,Female,1057,3.024074987307426
2023,TDU-075,Cerebrovascular diseases,Circulatory,70 to under 75 years,72.5,Male,2567,3.4094258686714434
2023,TDU-075,Cerebrovascular diseases,Circulatory,70 to under 75 years,72.5,Female,1754,3.244029589030022
2023,TDU-075,Cerebrovascular diseases,Circulatory,75 to under 80 years,77.5,Male,3107,3.4923412532549745
2023,TDU-075,Cerebrovascular diseases,Circulatory,75 to under 80 years,77.5,Female,2692,3.430075055551939
2023,TDU-075,Cerebrovascular diseases,Circulatory,80 to under 85 years,82.5,Male,5477,3.7385427409287852
2023,TDU-075,Cerebrovascular diseases,Circulatory,80 to under 85 years,82.5,Female,6058,3.782329268996837
2023,TDU-075,Cerebrovascular diseases,Circulatory,85 years and over,90.0,Male,8278,3.9179254220647413
2023,TDU-075,Cerebrovascular diseases,Circulatory,85 years and over,90.0,Female,16224,4.210157937653242
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,30 to under 35 years,32.5,Female,3,0.47712125471966244
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,35 to under 40 years,37.5,Male,3,0.47712125471966244
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,40 to under 45 years,42.5,Male,7,0.8450980400142568
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,40 to under 45 years,42.5,Female,4,0.6020599913279624
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,45 to under 50 years,47.5,Male,7,0.8450980400142568
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,45 to under 50 years,47.5,Female,3,0.47712125471966244
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,50 to under 55 years,52.5,Male,25,1.3979400086720377
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,50 to under 55 years,52.5,Female,8,0.9030899869919435
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,55 to under 60 years,57.5,Male,76,1.8808135922807914
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,55 to under 60 years,57.5,Female,30,1.4771212547196624
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,60 to under 65 years,62.5,Male,155,2.1903316981702914
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,60 to under 65 years,62.5,Female,74,1.8692317197309762
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,65 to under 70 years,67.5,Male,240,2.380211241711606
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,65 to under 70 years,67.5,Female,110,2.041392685158225
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,70 to under 75 years,72.5,Male,374,2.5728716022004803
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,70 to under 75 years,72.5,Female,249,2.3961993470957363
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,75 to under 80 years,77.5,Male,484,2.6848453616444123
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,75 to under 80 years,77.5,Female,373,2.571708831808688
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,80 to under 85 years,82.5,Male,948,2.976808337338066
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,80 to under 85 years,82.5,Female,1099,3.0409976924234905
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,85 years and over,90.0,Male,1676,3.2242740142942576
2023,TDU-07501,"Stroke, not specified as haemorrhage or infarction",Circulatory,85 years and over,90.0,Female,3764,3.5756496147552195
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,20 to under 25 years,22.5,Male,5,0.6989700043360189
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,25 to under 30 years,27.5,Male,4,0.6020599913279624
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,25 to under 30 years,27.5,Female,3,0.47712125471966244
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,30 to under 35 years,32.5,Male,10,1.0
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,30 to under 35 years,32.5,Female,3,0.47712125471966244
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,35 to under 40 years,37.5,Male,23,1.3617278360175928
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,35 to under 40 years,37.5,Female,5,0.6989700043360189
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,40 to under 45 years,42.5,Male,44,1.6434526764861874
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,40 to under 45 years,42.5,Female,19,1.2787536009528289
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,45 to under 50 years,47.5,Male,66,1.8195439355418688
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,45 to under 50 years,47.5,Female,41,1.6127838567197355
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,50 to under 55 years,52.5,Male,143,2.155336037465062
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,50 to under 55 years,52.5,Female,51,1.7075701760979363
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,55 to under 60 years,57.5,Male,285,2.45484486000851
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,55 to under 60 years,57.5,Female,95,1.9777236052888478
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,60 to under 65 years,62.5,Male,444,2.6473829701146196
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,60 to under 65 years,62.5,Female,194,2.287801729930226
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,65 to under 70 years,67.5,Male,651,2.813580988568192
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,65 to under 70 years,67.5,Female,306,2.48572142648158
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,70 to under 75 years,72.5,Male,760,2.8808135922807914
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,70 to under 75 years,72.5,Female,460,2.662757831681574
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,75 to under 80 years,77.5,Male,738,2.8680563618230415
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,75 to under 80 years,77.5,Female,585,2.7671558660821804
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,80 to under 85 years,82.5,Male,1083,3.0346284566253203
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,80 to under 85 years,82.5,Female,1028,3.011993114659257
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,85 years and over,90.0,Male,1564,3.1942367487238292
2023,TDU-076,"Diseases of arteries, arterioles and capillaries",Circulatory,85 years and over,90.0,Female,2481,3.394626764272209
2023,TDU-08,Diseases of the respiratory system,Respiratory,under 1 year,0.5,Male,7,0.8450980400142568
2023,TDU-08,Diseases of the respiratory system,Respiratory,under 1 year,0.5,Female,6,0.7781512503836436
2023,TDU-08,Diseases of the respiratory system,Respiratory,1 to under 15 years,8.0,Male,31,1.4913616938342726
2023,TDU-08,Diseases of the respiratory system,Respiratory,1 to under 15 years,8.0,Female,18,1.255272505103306
2023,TDU-08,Diseases of the respiratory system,Respiratory,15 to under 20 years,17.5,Male,12,1.0791812460476249
2023,TDU-08,Diseases of the respiratory system,Respiratory,15 to under 20 years,17.5,Female,4,0.6020599913279624
2023,TDU-08,Diseases of the respiratory system,Respiratory,20 to under 25 years,22.5,Male,15,1.1760912590556813
2023,TDU-08,Diseases of the respiratory system,Respiratory,20 to under 25 years,22.5,Female,11,1.0413926851582251
2023,TDU-08,Diseases of the respiratory system,Respiratory,25 to under 30 years,27.5,Male,23,1.3617278360175928
2023,TDU-08,Diseases of the respiratory system,Respiratory,25 to under 30 years,27.5,Female,12,1.0791812460476249
2023,TDU-08,Diseases of the respiratory system,Respiratory,30 to under 35 years,32.5,Male,40,1.6020599913279623
2023,TDU-08,Diseases of the respiratory system,Respiratory,30 to under 35 years,32.5,Female,20,1.3010299956639813
2023,TDU-08,Diseases of the respiratory system,Respiratory,35 to under 40 years,37.5,Male,69,1.8388490907372552
2023,TDU-08,Diseases of the respiratory system,Respiratory,35 to under 40 years,37.5,Female,38,1.5797835966168101
2023,TDU-08,Diseases of the respiratory system,Respiratory,40 to under 45 years,42.5,Male,110,2.041392685158225
2023,TDU-08,Diseases of the respiratory system,Respiratory,40 to under 45 years,42.5,Female,57,1.7558748556724915
2023,TDU-08,Diseases of the respiratory system,Respiratory,45 to under 50 years,47.5,Male,180,2.255272505103306
2023,TDU-08,Diseases of the respiratory system,Respiratory,45 to under 50 years,47.5,Female,94,1.9731278535996986
2023,TDU-08,Diseases of the respiratory system,Respiratory,50 to under 55 years,52.5,Male,406,2.6085260335771943
2023,TDU-08,Diseases of the respiratory system,Respiratory,50 to under 55 years,52.5,Female,268,2.428134794028789
2023,TDU-08,Diseases of the respiratory system,Respiratory,55 to under 60 years,57.5,Male,1169,3.0678145111618402
2023,TDU-08,Diseases of the respiratory system,Respiratory,55 to under 60 years,57.5,Female,681,2.833147111912785
2023,TDU-08,Diseases of the respiratory system,Respiratory,60 to under 65 years,62.5,Male,2332,3.3677285460869766
2023,TDU-08,Diseases of the respiratory system,Respiratory,60 to under 65 years,62.5,Female,1549,3.190051417759206
2023,TDU-08,Diseases of the respiratory system,Respiratory,65 to under 70 years,67.5,Male,3674,3.5651391519697895
2023,TDU-08,Diseases of the respiratory system,Respiratory,65 to under 70 years,67.5,Female,2589,3.413132050434872
2023,TDU-08,Diseases of the respiratory system,Respiratory,70 to under 75 years,72.5,Male,5063,3.704407927386841
2023,TDU-08,Diseases of the respiratory system,Respiratory,70 to under 75 years,72.5,Female,3604,3.5567847823070253
2023,TDU-08,Diseases of the respiratory system,Respiratory,75 to under 80 years,77.5,Male,5557,3.744840396785379
2023,TDU-08,Diseases of the respiratory system,Respiratory,75 to under 80 years,77.5,Female,4093,3.6120417446452695
2023,TDU-08,Diseases of the respiratory system,Respiratory,80 to under 85 years,82.5,Male,8433,3.925982100327103
2023,TDU-08,Diseases of the respiratory system,Respiratory,80 to under 85 years,82.5,Female,6518,3.8141143561291253
2023,TDU-08,Diseases of the respiratory system,Respiratory,85 years and over,90.0,Male,11840,4.073351702386901
2023,TDU-08,Diseases of the respiratory system,Respiratory,85 years and over,90.0,Female,13979,4.14547610488496
2023,TDU-081,Influenza,Respiratory,1 to under 15 years,8.0,Male,9,0.9542425094393249
2023,TDU-081,Influenza,Respiratory,1 to under 15 years,8.0,Female,5,0.6989700043360189
2023,TDU-081,Influenza,Respiratory,15 to under 20 years,17.5,Male,3,0.47712125471966244
2023,TDU-081,Influenza,Respiratory,30 to under 35 years,32.5,Female,3,0.47712125471966244
2023,TDU-081,Influenza,Respiratory,35 to under 40 years,37.5,Male,4,0.6020599913279624
2023,TDU-081,Influenza,Respiratory,35 to under 40 years,37.5,Female,6,0.7781512503836436
2023,TDU-081,Influenza,Respiratory,45 to under 50 years,47.5,Female,6,0.7781512503836436
2023,TDU-081,Influenza,Respiratory,50 to under 55 years,52.5,Male,14,1.146128035678238
2023,TDU-081,Influenza,Respiratory,50 to under 55 years,52.5,Female,4,0.6020599913279624
2023,TDU-081,Influenza,Respiratory,55 to under 60 years,57.5,Male,24,1.380211241711606
2023,TDU-081,Influenza,Respiratory,55 to under 60 years,57.5,Female,16,1.2041199826559248
2023,TDU-081,Influenza,Respiratory,60 to under 65 years,62.5,Male,37,1.568201724066995
2023,TDU-081,Influenza,Respiratory,60 to under 65 years,62.5,Female,22,1.3424226808222062
2023,TDU-081,Influenza,Respiratory,65 to under 70 years,67.5,Male,39,1.591064607026499
2023,TDU-081,Influenza,Respiratory,65 to under 70 years,67.5,Female,36,1.5563025007672873
2023,TDU-081,Influenza,Respiratory,70 to under 75 years,72.5,Male,74,1.8692317197309762
2023,TDU-081,Influenza,Respiratory,70 to under 75 years,72.5,Female,39,1.591064607026499
2023,TDU-081,Influenza,Respiratory,75 to under 80 years,77.5,Male,81,1.9084850188786497
2023,TDU-081,Influenza,Respiratory,75 to under 80 years,77.5,Female,46,1.662757831681574
2023,TDU-081,Influenza,Respiratory,80 to under 85 years,82.5,Male,140,2.146128035678238
2023,TDU-081,Influenza,Respiratory,80 to under 85 years,82.5,Female,125,2.0969100130080562
2023,TDU-081,Influenza,Respiratory,85 years and over,90.0,Male,213,2.3283796034387376
2023,TDU-081,Influenza,Respiratory,85 years and over,90.0,Female,310,2.4913616938342726
2023,TDU-082,Pneumonia,Respiratory,1 to under 15 years,8.0,Male,4,0.6020599913279624
2023,TDU-082,Pneumonia,Respiratory,1 to under 15 years,8.0,Female,6,0.7781512503836436
2023,TDU-082,Pneumonia,Respiratory,20 to under 25 years,22.5,Male,6,0.7781512503836436
2023,TDU-082,Pneumonia,Respiratory,20 to under 25 years,22.5,Female,6,0.7781512503836436
2023,TDU-082,Pneumonia,Respiratory,25 to under 30 years,27.5,Male,7,0.8450980400142568
2023,TDU-082,Pneumonia,Respiratory,25 to under 30 years,27.5,Female,3,0.47712125471966244
2023,TDU-082,Pneumonia,Respiratory,30 to under 35 years,32.5,Male,14,1.146128035678238
2023,TDU-082,Pneumonia,Respiratory,30 to under 35 years,32.5,Female,7,0.8450980400142568
2023,TDU-082,Pneumonia,Respiratory,35 to under 40 years,37.5,Male,21,1.3222192947339193
2023,TDU-082,Pneumonia,Respiratory,35 to under 40 years,37.5,Female,6,0.7781512503836436
2023,TDU-082,Pneumonia,Respiratory,40 to under 45 years,42.5,Male,40,1.6020599913279623
2023,TDU-082,Pneumonia,Respiratory,40 to under 45 years,42.5,Female,16,1.2041199826559248
2023,TDU-082,Pneumonia,Respiratory,45 to under 50 years,47.5,Male,54,1.7323937598229686
2023,TDU-082,Pneumonia,Respiratory,45 to under 50 years,47.5,Female,22,1.3424226808222062
2023,TDU-082,Pneumonia,Respiratory,50 to under 55 years,52.5,Male,72,1.8573324964312685
2023,TDU-082,Pneumonia,Respiratory,50 to under 55 years,52.5,Female,62,1.792391689498254
2023,TDU-082,Pneumonia,Respiratory,55 to under 60 years,57.5,Male,210,2.322219294733919
2023,TDU-082,Pneumonia,Respiratory,55 to under 60 years,57.5,Female,86,1.9344984512435677
2023,TDU-082,Pneumonia,Respiratory,60 to under 65 years,62.5,Male,381,2.5809249756756194
2023,TDU-082,Pneumonia,Respiratory,60 to under 65 years,62.5,Female,160,2.2041199826559246
2023,TDU-082,Pneumonia,Respiratory,65 to under 70 years,67.5,Male,585,2.7671558660821804
2023,TDU-082,Pneumonia,Respiratory,65 to under 70 years,67.5,Female,280,2.4471580313422194
2023,TDU-082,Pneumonia,Respiratory,70 to under 75 years,72.5,Male,872,2.940516484932567
2023,TDU-082,Pneumonia,Respiratory,70 to under 75 years,72.5,Female,456,2.658964842664435
2023,TDU-082,Pneumonia,Respiratory,75 to under 80 years,77.5,Male,1173,3.0692980121155293
2023,TDU-082,Pneumonia,Respiratory,75 to under 80 years,77.5,Female,680,2.832508912706236
2023,TDU-082,Pneumonia,Respiratory,80 to under 85 years,82.5,Male,2480,3.3944516808262164
2023,TDU-082,Pneumonia,Respiratory,80 to under 85 years,82.5,Female,1773,3.2487087356009177
2023,TDU-082,Pneumonia,Respiratory,85 years and over,90.0,Male,4650,3.667452952889954
2023,TDU-082,Pneumonia,Respiratory,85 years and over,90.0,Female,5518,3.7417816961431667
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,1 to under 15 years,8.0,Male,3,0.47712125471966244
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,20 to under 25 years,22.5,Male,4,0.6020599913279624
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,25 to under 30 years,27.5,Male,7,0.8450980400142568
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,30 to under 35 years,32.5,Male,10,1.0
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,30 to under 35 years,32.5,Female,5,0.6989700043360189
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,35 to under 40 years,37.5,Male,21,1.3222192947339193
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,35 to under 40 years,37.5,Female,9,0.9542425094393249
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,40 to under 45 years,42.5,Male,37,1.568201724066995
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,40 to under 45 years,42.5,Female,20,1.3010299956639813
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,45 to under 50 years,47.5,Male,78,1.8920946026904804
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,45 to under 50 years,47.5,Female,46,1.662757831681574
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,50 to under 55 years,52.5,Male,223,2.3483048630481607
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,50 to under 55 years,52.5,Female,144,2.1583624920952498
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,55 to under 60 years,57.5,Male,720,2.8573324964312685
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,55 to under 60 years,57.5,Female,488,2.6884198220027105
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,60 to under 65 years,62.5,Male,1513,3.179838928023187
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,60 to under 65 years,62.5,Female,1197,3.0780941504064105
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,65 to under 70 years,67.5,Male,2474,3.393399695293102
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,65 to under 70 years,67.5,Female,1975,3.295567099962479
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,70 to under 75 years,72.5,Male,3268,3.514282047860378
2023,TDU-083,Chronic lower respiratory diseases,Respiratory,70 to under 75 years,72.5,Female,2660,3.424881636631067
